,building_id,damage_grade
31709,793024,2
31710,681474,2
31711,828523,2
31712,199424,2
31713,564063,2
31714,723937,2
31715,647606,2
31716,384679,2
31717,824418,2
31718,435358,2
31719,605019,2
31720,333446,2
31721,741252,3
31722,469471,1
31723,950356,2
31724,662906,2
31725,915154,2
31726,607254,2
31727,838402,3
31728,232801,1
31729,382382,1
31730,983531,2
31731,700426,2
31732,975238,2
31733,1018325,2
31734,326570,2
31735,528496,2
31736,770554,2
31737,906675,2
31738,217349,2
31739,782604,3
31740,1016627,2
31741,890527,2
31742,447556,2
31743,62526,2
31744,113527,2
31745,963364,2
31746,651440,2
31747,119707,2
31748,616503,2
31749,45438,2
31750,391227,2
31751,95102,2
31752,788729,2
31753,484815,2
31754,754112,2
31755,294869,2
31756,193867,2
31757,608230,2
31758,529266,2
31759,97492,2
31760,696457,1
31761,694736,2
31762,826339,2
31763,401185,2
31764,943068,2
31765,912510,2
31766,233730,2
31767,223048,2
31768,172247,2
31769,602975,2
31770,598875,2
31771,297862,1
31772,503969,2
31773,364875,2
31774,542211,2
31775,562402,2
31776,574955,2
31777,844436,2
31778,549412,2
31779,1051907,2
31780,933324,2
31781,556053,2
31782,271588,1
31783,759816,2
31784,551078,2
31785,914468,2
31786,811241,2
31787,47640,2
31788,181797,2
31789,675180,1
31790,987028,2
31791,716866,1
31792,488911,2
31793,273435,2
31794,544558,2
31795,854717,1
31796,489282,2
31797,629388,1
31798,560566,2
31799,724748,2
31800,310991,2
31801,796560,2
31802,226767,2
31803,400028,1
31804,392711,1
31805,573002,2
31806,907943,2
31807,51827,1
31808,93914,2
31809,881587,2
31810,181811,2
31811,618972,2
31812,741865,2
31813,1045662,1
31814,47484,2
31815,949049,2
31816,735009,1
31817,805131,2
31818,908505,2
31819,569592,3
31820,807806,2
31821,526457,2
31822,56901,2
31823,88967,2
31824,1014605,2
31825,746853,2
31826,753440,2
31827,677216,1
31828,497518,2
31829,573346,2
31830,14364,2
31831,851624,2
31832,362503,2
31833,618129,2
31834,348139,2
31835,124797,2
31836,256058,2
31837,322055,2
31838,398851,2
31839,1026642,1
31840,316249,2
31841,71753,2
31842,924748,1
31843,24956,2
31844,277621,1
31845,534111,2
31846,595712,1
31847,715378,2
31848,200308,2
31849,365780,2
31850,440352,2
31851,154586,1
31852,149082,2
31853,76806,3
31854,430547,2
31855,185183,3
31856,986900,1
31857,344582,2
31858,943575,2
31859,652113,2
31860,751848,2
31861,998064,1
31862,235680,2
31863,98174,2
31864,251849,2
31865,351059,2
31866,411027,2
31867,307838,2
31868,746427,2
31869,453110,2
31870,522691,2
31871,51210,1
31872,125829,2
31873,925709,2
31874,55804,2
31875,402673,2
31876,609417,2
31877,822444,2
31878,973378,2
31879,847853,2
31880,972225,2
31881,20738,2
31882,803650,1
31883,817710,2
31884,114262,2
31885,785141,2
31886,720686,2
31887,594566,2
31888,816422,2
31889,844846,2
31890,978324,2
31891,1040307,1
31892,40075,1
31893,964565,2
31894,298900,1
31895,347980,2
31896,481918,2
31897,456721,2
31898,335624,2
31899,88685,2
31900,344371,1
31901,1033539,2
31902,950391,2
31903,789162,2
31904,466830,1
31905,676720,2
31906,243240,2
31907,256772,2
31908,982005,2
31909,849625,2
31910,710726,1
31911,789945,2
31912,553097,1
31913,729500,2
31914,692460,2
31915,179153,1
31916,358483,2
31917,591743,2
31918,129488,2
31919,294305,2
31920,348845,3
31921,242847,2
31922,642669,2
31923,925287,2
31924,671494,2
31925,408509,2
31926,228523,2
31927,738417,3
31928,790180,2
31929,382565,1
31930,941366,3
31931,97433,1
31932,951255,3
31933,618845,2
31934,597201,2
31935,582438,2
31936,123767,2
31937,231387,2
31938,693375,1
31939,728112,2
31940,282390,2
31941,41750,2
31942,860819,2
31943,857381,2
31944,944776,2
31945,84268,2
31946,784044,2
31947,179544,2
31948,351002,2
31949,209879,1
31950,781283,2
31951,177561,2
31952,420263,2
31953,481185,2
31954,642059,2
31955,466466,2
31956,379199,2
31957,280695,1
31958,362118,2
31959,698572,2
31960,877591,2
31961,662267,2
31962,250316,2
31963,877022,2
31964,1012576,3
31965,858982,2
31966,904014,2
31967,153631,1
31968,14845,2
31969,877538,2
31970,104477,2
31971,1024738,2
31972,871365,2
31973,235399,1
31974,912987,1
31975,38096,2
31976,28900,2
31977,56193,2
31978,678947,1
31979,269518,2
31980,294016,2
31981,115247,1
31982,175346,2
31983,94713,1
31984,1004819,2
31985,935313,2
31986,188791,2
31987,107663,1
31988,351756,2
31989,1043077,3
31990,991709,1
31991,662048,2
31992,117533,2
31993,7931,2
31994,721139,2
31995,1007631,1
31996,978711,2
31997,261077,2
31998,1017035,2
31999,792722,2
32000,756386,2
32001,1036723,2
32002,373045,2
32003,688192,2
32004,1008,2
32005,1022727,2
32006,577723,2
32007,214787,1
32008,921043,2
32009,559789,2
32010,344034,1
32011,955766,2
32012,870686,2
32013,143178,2
32014,52634,2
32015,316984,1
32016,949593,2
32017,342978,2
32018,187007,2
32019,1036061,2
32020,1048975,2
32021,490970,2
32022,654308,2
32023,565484,2
32024,772829,2
32025,624346,2
32026,784117,1
32027,664540,1
32028,401473,2
32029,449038,1
32030,530325,2
32031,594488,2
32032,158420,2
32033,674976,2
32034,148878,3
32035,363597,2
32036,1042892,2
32037,406888,2
32038,579926,2
32039,280822,2
32040,138091,2
32041,511443,2
32042,425838,2
32043,113235,2
32044,861731,2
32045,899315,2
32046,993677,2
32047,775997,2
32048,826529,1
32049,755234,2
32050,656924,2
32051,1036302,3
32052,272785,2
32053,133272,2
32054,840771,2
32055,713941,2
32056,828992,2
32057,672165,2
32058,423500,2
32059,133903,2
32060,767064,2
32061,892048,2
32062,889179,2
32063,853526,2
32064,452221,2
32065,693965,2
32066,149281,2
32067,835698,2
32068,143244,1
32069,1013322,2
32070,135211,2
32071,734162,2
32072,296699,2
32073,402750,2
32074,730084,2
32075,1023503,2
32076,1045928,2
32077,473861,1
32078,807382,2
32079,254767,2
32080,430863,2
32081,918061,2
32082,90588,2
32083,1006782,2
32084,334064,2
32085,780549,2
32086,367853,2
32087,299106,1
32088,632399,2
32089,329939,2
32090,108115,2
32091,467475,2
32092,1011447,3
32093,731737,2
32094,141468,2
32095,126561,1
32096,323490,1
32097,774269,2
32098,833263,2
32099,533747,2
32100,475847,1
32101,402328,1
32102,192680,1
32103,494844,2
32104,952460,2
32105,318846,2
32106,533923,2
32107,365653,1
32108,572307,2
32109,243206,1
32110,700823,2
32111,301273,2
32112,13781,2
32113,116392,2
32114,72343,2
32115,890792,2
32116,928464,2
32117,216443,2
32118,469192,2
32119,453105,2
32120,714730,2
32121,997531,2
32122,787822,2
32123,990265,2
32124,750247,2
32125,562907,2
32126,929043,2
32127,271330,2
32128,143323,2
32129,518753,2
32130,145484,2
32131,382544,2
32132,490373,2
32133,782476,2
32134,782025,2
32135,268234,2
32136,48652,3
32137,356417,2
32138,83582,2
32139,319749,1
32140,509052,2
32141,736548,2
32142,494687,1
32143,192314,2
32144,606762,2
32145,91164,2
32146,883608,2
32147,772626,1
32148,757214,2
32149,335262,2
32150,925889,2
32151,253405,1
32152,1017506,2
32153,706469,2
32154,611666,2
32155,20441,2
32156,403190,2
32157,332507,3
32158,441170,2
32159,623420,2
32160,1050056,2
32161,828742,2
32162,279190,1
32163,926140,2
32164,812425,2
32165,132584,2
32166,296174,2
32167,718796,2
32168,403811,1
32169,187573,2
32170,296215,2
32171,942743,2
32172,205344,2
32173,116185,2
32174,999205,2
32175,675919,2
32176,503791,2
32177,575042,2
32178,47941,2
32179,584292,2
32180,649378,2
32181,66696,2
32182,572794,2
32183,481442,1
32184,13769,2
32185,667390,2
32186,663917,2
32187,545887,2
32188,781890,2
32189,55832,1
32190,758229,2
32191,922650,2
32192,116910,2
32193,151819,2
32194,287425,2
32195,673076,2
32196,618843,2
32197,965254,2
32198,793556,2
32199,833581,2
32200,666302,2
32201,62777,2
32202,605278,1
32203,555977,3
32204,1008917,2
32205,437999,2
32206,872270,2
32207,673676,2
32208,518987,2
32209,942860,2
32210,762449,1
32211,799847,2
32212,842892,2
32213,530985,2
32214,555772,2
32215,469612,2
32216,287980,2
32217,477741,2
32218,1026223,2
32219,950280,2
32220,46352,2
32221,636732,1
32222,478556,2
32223,111676,2
32224,506645,2
32225,304585,2
32226,340186,2
32227,221676,1
32228,334503,2
32229,386065,2
32230,524298,2
32231,696507,2
32232,817336,2
32233,584984,1
32234,224219,1
32235,816959,2
32236,943504,2
32237,865140,2
32238,815875,1
32239,459858,2
32240,695950,2
32241,190778,2
32242,564663,2
32243,1037221,2
32244,302460,2
32245,246783,2
32246,62310,1
32247,802239,2
32248,262963,2
32249,611657,2
32250,615196,1
32251,724901,2
32252,1018136,2
32253,277259,1
32254,125209,2
32255,4269,2
32256,8625,2
32257,876506,2
32258,246196,2
32259,685872,2
32260,828884,2
32261,302529,2
32262,794325,2
32263,235380,3
32264,623215,2
32265,74241,2
32266,676025,2
32267,12429,2
32268,143280,2
32269,896766,1
32270,21810,3
32271,184379,2
32272,890678,2
32273,870732,2
32274,876574,1
32275,913339,2
32276,122906,2
32277,239670,1
32278,302209,2
32279,145926,2
32280,540567,2
32281,604675,1
32282,941995,2
32283,749192,2
32284,149246,2
32285,612226,2
32286,156823,2
32287,722588,2
32288,731869,1
32289,611520,1
32290,465418,2
32291,495374,2
32292,258368,1
32293,451378,2
32294,30236,2
32295,204969,2
32296,397742,2
32297,178447,2
32298,735558,2
32299,553654,2
32300,897061,2
32301,817400,2
32302,960824,2
32303,920518,3
32304,343301,2
32305,362007,2
32306,389526,2
32307,55686,2
32308,194402,1
32309,673767,2
32310,984296,2
32311,94003,2
32312,1026632,2
32313,895999,2
32314,264555,2
32315,618031,2
32316,1036858,2
32317,356652,2
32318,757437,2
32319,353858,1
32320,807319,2
32321,79853,2
32322,830880,2
32323,1003450,1
32324,914054,2
32325,357398,2
32326,261821,2
32327,257643,2
32328,641310,1
32329,925399,2
32330,646865,2
32331,351785,2
32332,756358,2
32333,364154,1
32334,763239,2
32335,405764,2
32336,989678,2
32337,56201,2
32338,303296,2
32339,795788,1
32340,455238,2
32341,541802,2
32342,80480,2
32343,906508,2
32344,995773,2
32345,961246,2
32346,97624,2
32347,784093,2
32348,982535,1
32349,589223,2
32350,565778,2
32351,295022,2
32352,990099,2
32353,470311,2
32354,951690,2
32355,790663,2
32356,171087,2
32357,207141,1
32358,40611,1
32359,100399,2
32360,683406,2
32361,189760,2
32362,26336,2
32363,443697,2
32364,661143,2
32365,80243,2
32366,430339,2
32367,46522,2
32368,631481,2
32369,62969,2
32370,951411,2
32371,582822,2
32372,335110,2
32373,700613,2
32374,767619,2
32375,1012042,2
32376,844414,2
32377,811658,2
32378,599917,2
32379,252550,2
32380,297625,1
32381,646830,2
32382,1001048,2
32383,539766,2
32384,292427,1
32385,885606,2
32386,715239,2
32387,859817,2
32388,441929,2
32389,1052588,2
32390,845958,1
32391,535980,2
32392,978551,2
32393,911824,2
32394,563800,2
32395,837275,2
32396,25911,1
32397,675188,2
32398,291552,2
32399,455369,1
32400,689454,1
32401,206104,1
32402,262010,1
32403,254787,2
32404,702692,2
32405,636314,1
32406,826597,2
32407,499086,2
32408,622337,2
32409,977590,2
32410,828407,2
32411,177266,1
32412,972946,2
32413,806075,2
32414,118058,2
32415,96124,2
32416,187349,2
32417,406288,2
32418,518852,2
32419,336198,2
32420,302924,2
32421,123958,2
32422,448575,2
32423,779841,2
32424,247784,2
32425,586305,2
32426,923777,2
32427,771387,2
32428,644835,2
32429,874387,1
32430,26131,2
32431,666021,1
32432,932316,2
32433,184625,1
32434,915952,1
32435,892413,3
32436,885030,2
32437,630644,2
32438,787487,2
32439,280008,2
32440,668267,1
32441,588338,2
32442,168411,2
32443,884833,1
32444,901378,2
32445,522473,2
32446,235764,2
32447,165395,2
32448,322233,2
32449,564487,1
32450,281240,2
32451,467946,2
32452,444501,1
32453,989913,2
32454,864768,2
32455,111867,2
32456,923980,2
32457,450684,2
32458,859024,1
32459,599436,2
32460,2852,2
32461,823819,2
32462,789069,2
32463,295708,2
32464,888305,2
32465,701983,2
32466,1000759,2
32467,701720,2
32468,1263,1
32469,846209,2
32470,863598,3
32471,823354,2
32472,789627,2
32473,906471,2
32474,757416,2
32475,794907,2
32476,924885,2
32477,41505,2
32478,342264,2
32479,781312,2
32480,945360,1
32481,496511,1
32482,445162,2
32483,351656,2
32484,425744,2
32485,979310,2
32486,412177,2
32487,947357,2
32488,137075,2
32489,161808,2
32490,712033,2
32491,447083,2
32492,283470,2
32493,526595,1
32494,934452,2
32495,1038252,2
32496,1018064,2
32497,691983,2
32498,83091,2
32499,998348,2
32500,275420,1
32501,421155,3
32502,42403,3
32503,484718,2
32504,440396,2
32505,781586,2
32506,882024,2
32507,582331,2
32508,643333,2
32509,58500,2
32510,1052492,1
32511,584809,2
32512,478932,2
32513,964499,1
32514,900465,2
32515,488619,2
32516,478360,2
32517,512129,2
32518,523315,2
32519,865969,1
32520,559546,2
32521,11997,2
32522,852136,2
32523,593992,2
32524,39250,2
32525,794698,1
32526,332522,2
32527,856495,1
32528,633745,2
32529,335750,2
32530,437109,2
32531,269850,2
32532,855160,2
32533,536190,2
32534,878683,2
32535,1052514,2
32536,772327,2
32537,420333,2
32538,616358,2
32539,577759,1
32540,743704,1
32541,896616,2
32542,20896,2
32543,187606,2
32544,641889,2
32545,1008435,2
32546,323512,2
32547,944264,1
32548,270403,2
32549,220460,2
32550,14288,2
32551,970433,2
32552,861577,2
32553,402703,1
32554,686874,1
32555,511616,2
32556,88291,2
32557,84362,2
32558,541505,2
32559,594149,2
32560,849185,1
32561,625758,2
32562,97448,2
32563,64542,1
32564,914968,3
32565,406844,2
32566,623980,2
32567,55007,2
32568,357515,1
32569,60485,2
32570,890987,2
32571,813594,2
32572,548486,2
32573,544544,2
32574,910082,2
32575,497503,2
32576,641729,2
32577,967375,1
32578,490219,2
32579,189548,2
32580,570269,2
32581,933570,2
32582,491292,2
32583,92809,1
32584,14652,2
32585,611429,2
32586,369720,2
32587,233851,2
32588,939957,2
32589,652708,2
32590,547058,2
32591,334196,2
32592,849252,2
32593,691414,2
32594,897979,2
32595,183093,2
32596,442665,2
32597,378318,1
32598,980681,2
32599,863771,2
32600,145452,3
32601,812785,2
32602,133266,2
32603,821643,3
32604,815891,2
32605,334638,2
32606,1020545,1
32607,908933,2
32608,183156,2
32609,13864,2
32610,375623,2
32611,327565,1
32612,773918,1
32613,743700,2
32614,951351,1
32615,504722,2
32616,672871,2
32617,855525,2
32618,762782,2
32619,862190,2
32620,13981,2
32621,1020259,1
32622,36664,2
32623,841443,3
32624,901824,2
32625,836505,2
32626,694144,2
32627,435605,2
32628,964611,2
32629,760451,2
32630,690502,1
32631,343361,2
32632,524431,2
32633,1000056,2
32634,382969,2
32635,1026521,2
32636,286461,2
32637,101171,2
32638,493935,2
32639,1023206,2
32640,556158,2
32641,904035,2
32642,109200,2
32643,561716,2
32644,56374,1
32645,348569,2
32646,856758,2
32647,922914,2
32648,648052,2
32649,874760,2
32650,722115,2
32651,402359,2
32652,628150,2
32653,751678,2
32654,489574,2
32655,601739,2
32656,596435,2
32657,542892,2
32658,659581,2
32659,752576,2
32660,653559,2
32661,917448,3
32662,258477,1
32663,701179,2
32664,538830,1
32665,178139,2
32666,297279,2
32667,631705,2
32668,367239,2
32669,821677,1
32670,710495,2
32671,150904,2
32672,779929,2
32673,361559,2
32674,83179,3
32675,742661,2
32676,689265,2
32677,377967,1
32678,125683,3
32679,582965,2
32680,35170,2
32681,746888,2
32682,816302,2
32683,666842,2
32684,431524,2
32685,1025925,2
32686,845762,2
32687,409741,2
32688,223580,2
32689,719660,2
32690,72189,2
32691,664135,2
32692,647643,2
32693,883026,2
32694,965504,2
32695,863161,2
32696,1032968,2
32697,854583,2
32698,183598,2
32699,452902,2
32700,299229,2
32701,152705,2
32702,314816,2
32703,225568,3
32704,256845,2
32705,65814,2
32706,1011626,3
32707,10146,2
32708,543122,3
32709,797297,2
32710,619000,2
32711,916667,2
32712,571277,2
32713,922533,2
32714,703499,2
32715,828904,2
32716,139661,2
32717,682912,2
32718,955993,2
32719,499513,2
32720,339598,2
32721,394643,3
32722,489154,2
32723,172801,2
32724,568558,2
32725,128697,2
32726,740758,2
32727,739640,2
32728,282104,1
32729,926926,2
32730,433295,2
32731,975504,1
32732,363722,1
32733,226877,1
32734,39956,2
32735,1014179,2
32736,652877,1
32737,272393,2
32738,794627,2
32739,872399,2
32740,209574,2
32741,607057,2
32742,46425,2
32743,479393,2
32744,839754,3
32745,501351,2
32746,43038,2
32747,1029203,2
32748,832064,2
32749,617163,2
32750,322602,2
32751,589425,2
32752,150943,2
32753,970091,2
32754,81164,3
32755,37029,2
32756,850958,2
32757,794183,2
32758,235716,2
32759,440599,2
32760,1031713,2
32761,317725,2
32762,763136,2
32763,828058,2
32764,233222,2
32765,278988,2
32766,454100,2
32767,113038,2
32768,350516,2
32769,45011,2
32770,818231,2
32771,575096,3
32772,928821,2
32773,117430,2
32774,297612,2
32775,196482,2
32776,306645,2
32777,1031659,2
32778,723568,2
32779,932766,2
32780,755546,2
32781,44387,2
32782,576952,2
32783,460966,2
32784,736898,2
32785,218732,2
32786,323436,1
32787,239874,2
32788,706858,1
32789,14055,2
32790,373227,2
32791,558973,2
32792,1049368,2
32793,654626,2
32794,760501,2
32795,838722,2
32796,649736,2
32797,313991,2
32798,132237,2
32799,43455,2
32800,100825,2
32801,971280,2
32802,663987,2
32803,655786,2
32804,980875,2
32805,76690,2
32806,53963,2
32807,324153,2
32808,421165,2
32809,410742,2
32810,313112,2
32811,860506,2
32812,867147,2
32813,207422,2
32814,660790,2
32815,497219,2
32816,365026,2
32817,710730,2
32818,1003540,2
32819,798587,2
32820,724758,2
32821,533951,2
32822,185539,2
32823,868408,1
32824,132876,2
32825,649415,2
32826,451616,2
32827,265528,2
32828,610321,2
32829,329636,2
32830,47602,2
32831,764374,2
32832,956487,2
32833,457020,2
32834,544360,1
32835,236906,2
32836,1027074,2
32837,447505,2
32838,996827,2
32839,812503,1
32840,280921,1
32841,1009768,2
32842,952350,2
32843,482176,1
32844,230724,2
32845,820027,2
32846,18475,2
32847,67790,2
32848,37153,1
32849,956116,2
32850,300956,2
32851,293909,2
32852,683983,2
32853,470441,2
32854,711887,2
32855,888263,2
32856,472087,2
32857,30385,2
32858,831285,2
32859,670129,2
32860,610502,2
32861,357995,2
32862,697048,2
32863,197882,2
32864,560092,2
32865,521303,2
32866,421642,2
32867,990508,2
32868,520720,2
32869,949136,1
32870,511006,2
32871,830975,2
32872,179762,2
32873,271566,2
32874,638578,1
32875,47284,2
32876,480983,3
32877,952680,2
32878,914055,2
32879,526004,2
32880,671626,2
32881,280010,2
32882,333913,2
32883,63694,2
32884,925427,2
32885,931984,2
32886,543723,2
32887,495828,2
32888,118885,2
32889,316409,2
32890,576233,3
32891,346624,2
32892,738015,2
32893,528872,2
32894,279931,2
32895,168901,2
32896,370253,2
32897,770679,2
32898,383228,2
32899,482881,2
32900,435523,2
32901,943002,2
32902,565693,1
32903,374624,2
32904,516120,2
32905,6211,2
32906,951535,2
32907,992106,2
32908,370014,2
32909,181473,2
32910,359007,2
32911,441263,2
32912,565403,2
32913,861377,2
32914,821405,2
32915,649218,1
32916,301635,1
32917,1019857,2
32918,84124,2
32919,950985,2
32920,702154,1
32921,212285,2
32922,529800,2
32923,235880,1
32924,93588,2
32925,108346,1
32926,767443,2
32927,1034765,1
32928,264354,2
32929,468584,1
32930,160463,3
32931,494551,2
32932,80124,2
32933,996831,2
32934,92878,2
32935,683915,2
32936,1002247,1
32937,661515,2
32938,1015198,2
32939,365720,2
32940,36679,2
32941,202259,2
32942,750311,1
32943,973896,2
32944,226911,1
32945,912899,2
32946,868859,2
32947,18798,1
32948,723062,2
32949,44156,1
32950,587022,1
32951,32350,2
32952,461550,1
32953,402348,2
32954,294718,2
32955,815742,1
32956,403422,1
32957,856522,2
32958,48364,2
32959,554346,2
32960,971258,2
32961,676321,1
32962,901754,3
32963,312815,2
32964,810575,1
32965,370173,2
32966,804983,2
32967,957275,2
32968,299657,1
32969,1003552,2
32970,787897,2
32971,64146,2
32972,560700,2
32973,621456,2
32974,407341,1
32975,964013,1
32976,164883,2
32977,131643,2
32978,151204,2
32979,540734,2
32980,689645,1
32981,904456,2
32982,2337,2
32983,602513,1
32984,759781,2
32985,428603,2
32986,124802,1
32987,430688,2
32988,221911,2
32989,731536,2
32990,327210,2
32991,425927,2
32992,848498,2
32993,752973,1
32994,502426,2
32995,888544,1
32996,224845,2
32997,533702,2
32998,739091,1
32999,96632,2
33000,413223,2
33001,511188,1
33002,464599,2
33003,857716,2
33004,920154,2
33005,1013044,2
33006,856007,2
33007,1015138,2
33008,397765,1
33009,556744,2
33010,109865,2
33011,780046,2
33012,1008712,1
33013,262970,2
33014,715700,2
33015,133431,2
33016,640909,2
33017,558332,2
33018,694614,2
33019,783468,2
33020,929106,2
33021,871549,2
33022,747662,2
33023,29124,2
33024,77094,2
33025,1011188,2
33026,115206,2
33027,946396,2
33028,11944,3
33029,156370,1
33030,305209,2
33031,890230,2
33032,583457,1
33033,573119,1
33034,106908,2
33035,441681,2
33036,1026169,2
33037,512234,2
33038,131096,2
33039,252267,2
33040,869398,2
33041,198892,2
33042,830844,2
33043,432176,2
33044,588516,2
33045,191867,2
33046,866833,2
33047,108783,2
33048,943914,2
33049,709350,2
33050,185904,1
33051,533740,2
33052,274811,2
33053,874731,2
33054,925438,2
33055,265579,3
33056,229125,2
33057,154911,1
33058,591990,2
33059,156423,2
33060,81918,1
33061,360222,1
33062,656278,2
33063,891580,2
33064,804468,2
33065,714408,2
33066,69820,2
33067,610398,2
33068,745317,2
33069,660515,2
33070,1046353,2
33071,702252,1
33072,396734,2
33073,121768,2
33074,153739,2
33075,274466,1
33076,1015958,1
33077,745686,2
33078,448076,2
33079,796417,2
33080,692012,2
33081,614895,2
33082,116254,2
33083,1028339,2
33084,375428,1
33085,380253,2
33086,819662,2
33087,486909,2
33088,260239,2
33089,989484,2
33090,962227,2
33091,514996,2
33092,533813,2
33093,758096,2
33094,750398,2
33095,73787,2
33096,16480,2
33097,478761,2
33098,287698,2
33099,897266,2
33100,776665,2
33101,101210,2
33102,461965,3
33103,645973,2
33104,729672,2
33105,359496,2
33106,128651,2
33107,132932,2
33108,793159,1
33109,186458,2
33110,695812,2
33111,756631,2
33112,145317,2
33113,496937,2
33114,566530,2
33115,259650,2
33116,774920,2
33117,126365,2
33118,320623,2
33119,909870,2
33120,782147,2
33121,120209,2
33122,129889,2
33123,92419,2
33124,248178,2
33125,439459,2
33126,324380,1
33127,551535,2
33128,51273,2
33129,723218,2
33130,358152,2
33131,6231,2
33132,381073,2
33133,549971,2
33134,599532,2
33135,540168,2
33136,902635,1
33137,781986,2
33138,1025403,2
33139,740741,2
33140,864583,2
33141,40920,2
33142,212259,2
33143,1008733,2
33144,265815,2
33145,658087,1
33146,137214,1
33147,886614,2
33148,253991,2
33149,278946,2
33150,924510,1
33151,73575,2
33152,398890,2
33153,10036,2
33154,896091,2
33155,812191,2
33156,322516,2
33157,995093,1
33158,505306,2
33159,13495,2
33160,73961,2
33161,439744,2
33162,797923,2
33163,351075,2
33164,425836,2
33165,1015822,2
33166,593324,1
33167,422413,2
33168,767172,1
33169,47161,2
33170,646726,2
33171,211727,2
33172,999344,2
33173,557670,2
33174,314164,2
33175,1052560,2
33176,274577,2
33177,490499,2
33178,37641,2
33179,583703,2
33180,674149,2
33181,603570,2
33182,182384,2
33183,1024090,1
33184,773661,2
33185,962288,2
33186,63314,1
33187,392361,2
33188,569603,2
33189,304038,2
33190,1024292,2
33191,331171,1
33192,911680,2
33193,579264,2
33194,24935,2
33195,22914,2
33196,762565,1
33197,297312,2
33198,41645,2
33199,790440,2
33200,231039,2
33201,339234,2
33202,879686,1
33203,353988,2
33204,411705,2
33205,457290,2
33206,372759,2
33207,4846,2
33208,638597,2
33209,1024884,2
33210,885079,2
33211,62632,2
33212,192032,2
33213,983456,2
33214,365308,2
33215,140082,2
33216,442211,3
33217,544614,1
33218,990214,3
33219,671246,3
33220,553054,2
33221,21656,2
33222,458370,3
33223,251336,2
33224,872917,2
33225,535654,2
33226,853815,2
33227,834755,1
33228,370579,2
33229,789992,2
33230,312839,2
33231,1038557,2
33232,188366,1
33233,3506,2
33234,454159,1
33235,213931,2
33236,766366,2
33237,549760,2
33238,760197,1
33239,1025131,2
33240,357070,2
33241,731830,1
33242,498601,2
33243,615043,2
33244,448946,2
33245,664990,3
33246,793262,2
33247,668589,2
33248,288332,2
33249,306631,2
33250,959702,2
33251,992059,2
33252,618243,2
33253,727155,1
33254,637956,2
33255,388019,2
33256,802302,2
33257,757411,1
33258,230892,2
33259,297408,2
33260,510579,2
33261,90195,2
33262,872748,2
33263,31912,2
33264,156671,3
33265,841421,2
33266,834762,2
33267,193218,2
33268,652504,2
33269,11050,2
33270,17089,1
33271,6704,2
33272,113481,1
33273,928331,2
33274,550568,2
33275,807404,2
33276,912145,2
33277,2472,2
33278,412012,2
33279,58524,2
33280,972803,2
33281,45397,1
33282,279167,1
33283,63126,1
33284,50224,2
33285,321004,2
33286,485461,2
33287,363443,2
33288,72420,2
33289,684765,2
33290,486387,2
33291,529304,2
33292,442075,2
33293,583436,2
33294,891975,2
33295,121694,2
33296,14509,2
33297,426394,2
33298,682313,2
33299,690910,2
33300,765145,2
33301,363797,1
33302,703042,2
33303,562954,2
33304,979523,2
33305,377567,2
33306,834152,2
33307,61754,2
33308,596883,2
33309,727703,2
33310,475731,2
33311,72916,2
33312,46191,1
33313,937933,2
33314,726234,2
33315,162518,2
33316,1026544,2
33317,100586,2
33318,944162,2
33319,23057,2
33320,101461,3
33321,426305,1
33322,334595,2
33323,973851,1
33324,780932,2
33325,825871,2
33326,819307,2
33327,1003110,2
33328,370902,1
33329,135547,3
33330,329175,2
33331,448390,2
33332,1024250,2
33333,923043,2
33334,727380,2
33335,153447,2
33336,849604,2
33337,280612,2
33338,1012394,2
33339,428507,2
33340,625168,2
33341,384255,2
33342,550705,2
33343,913159,2
33344,1019921,1
33345,292924,1
33346,631221,2
33347,146264,2
33348,217831,2
33349,817752,1
33350,748354,2
33351,446052,1
33352,252481,1
33353,353543,1
33354,347117,2
33355,674975,1
33356,557780,2
33357,168663,2
33358,811579,2
33359,368005,2
33360,832722,2
33361,236015,2
33362,882706,2
33363,913550,1
33364,938135,2
33365,396514,2
33366,150469,3
33367,775810,1
33368,715119,2
33369,941759,3
33370,930400,1
33371,210234,1
33372,545607,2
33373,1005703,1
33374,169771,2
33375,739102,1
33376,1037832,2
33377,309908,2
33378,434945,2
33379,120110,2
33380,804556,2
33381,744927,2
33382,168960,1
33383,740878,2
33384,1037190,2
33385,426048,2
33386,622989,1
33387,229160,2
33388,993139,2
33389,1041387,2
33390,1026519,2
33391,375524,1
33392,172456,2
33393,708444,2
33394,429109,2
33395,365929,2
33396,676391,2
33397,849611,2
33398,186351,2
33399,100105,2
33400,982771,2
33401,612783,2
33402,829465,2
33403,111256,2
33404,805636,2
33405,473120,2
33406,949980,2
33407,991021,2
33408,143704,2
33409,584360,2
33410,754975,2
33411,880257,2
33412,402216,2
33413,87471,1
33414,943526,2
33415,209517,2
33416,156306,2
33417,965876,2
33418,299457,2
33419,740542,1
33420,74329,2
33421,542222,2
33422,335991,2
33423,402575,1
33424,180098,2
33425,114593,1
33426,148777,1
33427,559848,2
33428,556154,2
33429,842669,2
33430,37116,2
33431,140927,2
33432,7759,2
33433,620311,3
33434,1018998,2
33435,222831,2
33436,108950,2
33437,802265,2
33438,115032,1
33439,400851,2
33440,58443,2
33441,29027,2
33442,907365,1
33443,425757,2
33444,684078,2
33445,884918,2
